# lat,long,cluster
-5.053484276567575817e-01,4.503523423091558842e-01,0.000000000000000000e+00
-5.467663079033714402e-01,4.404723809931190281e-01,0.000000000000000000e+00
-5.053484276567575817e-01,4.503523423091558842e-01,0.000000000000000000e+00
-5.053484276567575817e-01,4.503523423091558842e-01,0.000000000000000000e+00
-5.053484276567575817e-01,4.503523423091558842e-01,0.000000000000000000e+00
-5.053484276567575817e-01,4.503523423091558842e-01,0.000000000000000000e+00
-5.053484276567575817e-01,4.503523423091558842e-01,0.000000000000000000e+00
-5.310178006739215695e-01,4.416277672280233824e-01,0.000000000000000000e+00
-5.310178006739215695e-01,4.416277672280233824e-01,0.000000000000000000e+00
-5.309946751126456421e-01,4.416390392888520644e-01,0.000000000000000000e+00
-5.309946751126456421e-01,4.416390392888520644e-01,0.000000000000000000e+00
-5.307865450611548574e-01,4.447895802903716334e-01,0.000000000000000000e+00
-4.939937770698850650e-01,4.448515766249279690e-01,0.000000000000000000e+00
-4.939937770698850650e-01,4.448515766249279690e-01,0.000000000000000000e+00
-6.516407282933183165e-01,4.082399230544923596e-01,0.000000000000000000e+00
-4.810434627549197151e-01,4.571099427757434053e-01,0.000000000000000000e+00
-7.176179546158142353e-01,5.528886436341139410e-01,0.000000000000000000e+00
-7.176179546158142353e-01,5.528886436341139410e-01,0.000000000000000000e+00
-7.176179546158142353e-01,5.528886436341139410e-01,0.000000000000000000e+00
-5.321509531764808676e-01,4.361889978783517474e-01,0.000000000000000000e+00
-5.321509531764808676e-01,4.361889978783517474e-01,0.000000000000000000e+00
-3.813260425296811640e-01,4.955983944740959268e-01,0.000000000000000000e+00
-5.541202363893692473e-01,4.746830856071186377e-01,0.000000000000000000e+00
-6.408179656158116133e-01,5.068479111807754345e-01,0.000000000000000000e+00
-4.608317221990616552e-01,4.303387983084450141e-01,0.000000000000000000e+00
-4.608317221990616552e-01,4.303387983084450141e-01,0.000000000000000000e+00
-6.408179656158116133e-01,5.068479111807754345e-01,0.000000000000000000e+00
-6.516407282933183165e-01,4.082399230544923596e-01,0.000000000000000000e+00
-3.774178226739147157e-01,4.981458802213003523e-01,0.000000000000000000e+00
-5.785177035363154863e-01,4.487291655498752974e-01,0.000000000000000000e+00
-4.732038974821093369e-01,4.517895300647684076e-01,0.000000000000000000e+00
-4.732038974821093369e-01,4.517895300647684076e-01,0.000000000000000000e+00
-6.456743334839241122e-01,4.086006290009990827e-01,0.000000000000000000e+00
-3.774178226739147157e-01,4.981458802213003523e-01,0.000000000000000000e+00
-1.528192002926298976e+00,1.045480602174646279e-01,0.000000000000000000e+00
-5.917223990253249744e-01,4.518064381560122356e-01,0.000000000000000000e+00
-5.321509531764808676e-01,4.361889978783517474e-01,0.000000000000000000e+00
-3.774178226739147157e-01,4.981458802213003523e-01,0.000000000000000000e+00
-5.310178006739215695e-01,4.416277672280233824e-01,0.000000000000000000e+00
-5.238257511168595837e-01,4.277631324091704101e-01,0.000000000000000000e+00
-5.307865450611548574e-01,4.447895802903716334e-01,0.000000000000000000e+00
-5.310178006739215695e-01,4.416277672280233824e-01,0.000000000000000000e+00
-1.528192002926298976e+00,1.045480602174646279e-01,0.000000000000000000e+00
-1.529880168899498516e+00,1.064417664366254651e-01,0.000000000000000000e+00
-6.408179656158116133e-01,5.068479111807754345e-01,0.000000000000000000e+00
-3.774178226739147157e-01,4.981458802213003523e-01,0.000000000000000000e+00
-1.528192002926298976e+00,1.045480602174646279e-01,0.000000000000000000e+00
-1.528192002926298976e+00,1.045480602174646279e-01,0.000000000000000000e+00
-1.528192002926298976e+00,1.045480602174646279e-01,0.000000000000000000e+00
-4.460544885432352058e-01,4.255481724564025847e-01,0.000000000000000000e+00
-5.522239403646789224e-01,4.339965820472405089e-01,0.000000000000000000e+00
-3.774178226739147157e-01,4.981458802213003523e-01,0.000000000000000000e+00
-5.321509531764808676e-01,4.361889978783517474e-01,0.000000000000000000e+00
-5.321509531764808676e-01,4.361889978783517474e-01,0.000000000000000000e+00
-4.608317221990616552e-01,4.303387983084450141e-01,0.000000000000000000e+00
-4.608317221990616552e-01,4.303387983084450141e-01,0.000000000000000000e+00
-7.187973582409286077e-01,3.518965270040548265e-01,0.000000000000000000e+00
-4.732038974821093369e-01,4.517895300647684076e-01,0.000000000000000000e+00
-4.732038974821093369e-01,4.517895300647684076e-01,0.000000000000000000e+00
-5.401986485007821415e-01,4.399707742862582482e-01,0.000000000000000000e+00
-5.307865450611548574e-01,4.447895802903716334e-01,0.000000000000000000e+00
-1.528192002926298976e+00,1.045480602174646279e-01,0.000000000000000000e+00
-4.732038974821093369e-01,4.517895300647684076e-01,0.000000000000000000e+00
-4.912418352779554520e-01,4.573241119314816472e-01,0.000000000000000000e+00
-5.321509531764808676e-01,4.361889978783517474e-01,0.000000000000000000e+00
-1.528192002926298976e+00,1.045480602174646279e-01,0.000000000000000000e+00
-5.310178006739215695e-01,4.416277672280233824e-01,0.000000000000000000e+00
-5.310178006739215695e-01,4.416277672280233824e-01,0.000000000000000000e+00
-1.529880168899498516e+00,1.064417664366254651e-01,0.000000000000000000e+00
-1.528192002926298976e+00,1.045480602174646279e-01,0.000000000000000000e+00
-1.528192002926298976e+00,1.045480602174646279e-01,0.000000000000000000e+00
-4.753545746808455208e-01,4.651300140551039575e-01,0.000000000000000000e+00
-7.460623949861868720e-01,5.547147174883040321e-01,0.000000000000000000e+00
-5.315034374607324752e-01,4.118526185499738479e-01,0.000000000000000000e+00
-5.053484276567575817e-01,4.503523423091558842e-01,0.000000000000000000e+00
-5.031052482129148018e-01,4.652145545113168801e-01,0.000000000000000000e+00
-4.939937770698850650e-01,4.448515766249279690e-01,0.000000000000000000e+00
-5.131186162457370692e-01,4.575833693305331740e-01,0.000000000000000000e+00
-4.608317221990616552e-01,4.303387983084450141e-01,0.000000000000000000e+00
-4.608317221990616552e-01,4.303387983084450141e-01,0.000000000000000000e+00
-4.608317221990616552e-01,4.303387983084450141e-01,0.000000000000000000e+00
-4.608317221990616552e-01,4.303387983084450141e-01,0.000000000000000000e+00
-4.608317221990616552e-01,4.303387983084450141e-01,0.000000000000000000e+00
-4.608317221990616552e-01,4.303387983084450141e-01,0.000000000000000000e+00
-4.608317221990616552e-01,4.303387983084450141e-01,0.000000000000000000e+00
-4.608317221990616552e-01,4.303387983084450141e-01,0.000000000000000000e+00
-6.408179656158116133e-01,5.068479111807754345e-01,0.000000000000000000e+00
-5.478994604059307383e-01,4.395480720051960222e-01,0.000000000000000000e+00
-3.774178226739147157e-01,4.981458802213003523e-01,0.000000000000000000e+00
-5.522239403646789224e-01,4.339965820472405089e-01,0.000000000000000000e+00
-3.774178226739147157e-01,4.981458802213003523e-01,0.000000000000000000e+00
-1.528192002926298976e+00,1.045480602174646279e-01,0.000000000000000000e+00
-3.774178226739147157e-01,4.981458802213003523e-01,0.000000000000000000e+00
-5.310178006739215695e-01,4.416277672280233824e-01,0.000000000000000000e+00
-5.310178006739215695e-01,4.416277672280233824e-01,0.000000000000000000e+00
-5.309946751126456421e-01,4.416390392888520644e-01,0.000000000000000000e+00
-1.528192002926298976e+00,1.045480602174646279e-01,0.000000000000000000e+00
-1.528192002926298976e+00,1.045480602174646279e-01,0.000000000000000000e+00
-6.408179656158116133e-01,5.068479111807754345e-01,0.000000000000000000e+00
-1.529880168899498516e+00,1.064417664366254651e-01,0.000000000000000000e+00
-1.528192002926298976e+00,1.045480602174646279e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.522239403646789224e-01,4.339965820472405089e-01,0.000000000000000000e+00
-5.309946751126456421e-01,4.416390392888520644e-01,0.000000000000000000e+00
-5.321509531764808676e-01,4.361889978783517474e-01,0.000000000000000000e+00
-5.307865450611548574e-01,4.447895802903716334e-01,0.000000000000000000e+00
-5.307865450611548574e-01,4.447895802903716334e-01,0.000000000000000000e+00
-6.166055029590804537e-01,4.929269160577805509e-01,0.000000000000000000e+00
-5.504663977076470482e-01,4.097729233271464877e-01,0.000000000000000000e+00
-5.031052482129148018e-01,4.652145545113168801e-01,0.000000000000000000e+00
-5.522239403646789224e-01,4.339965820472405089e-01,0.000000000000000000e+00
-5.532183394995782155e-01,4.458660620994782109e-01,0.000000000000000000e+00
-3.813260425296811640e-01,4.955983944740959268e-01,0.000000000000000000e+00
-5.476450792318865446e-01,4.407316383921705549e-01,0.000000000000000000e+00
-5.000989252469409951e-01,4.614440501642382841e-01,0.000000000000000000e+00
-5.000989252469409951e-01,4.614440501642382841e-01,0.000000000000000000e+00
-5.000989252469409951e-01,4.614440501642382841e-01,0.000000000000000000e+00
-4.359717438265819922e-01,4.529449162996727618e-01,0.000000000000000000e+00
-4.578947759169170184e-01,4.171673952305344768e-01,0.000000000000000000e+00
-4.731113952370026854e-01,4.819084765980823915e-01,0.000000000000000000e+00
-4.731807719208335206e-01,4.819366567501533472e-01,0.000000000000000000e+00
-5.225307196853643532e-01,4.949164347939821740e-01,0.000000000000000000e+00
-6.166055029590804537e-01,4.929269160577805509e-01,0.000000000000000000e+00
-5.375160833926816428e-01,4.414135980722850849e-01,0.000000000000000000e+00
-5.499345097982827335e-01,4.386575791997567864e-01,0.000000000000000000e+00
-5.310178006739215695e-01,4.416277672280233824e-01,0.000000000000000000e+00
-5.310178006739215695e-01,4.416277672280233824e-01,0.000000000000000000e+00
-4.578947759169170184e-01,4.171673952305344768e-01,0.000000000000000000e+00
-4.578947759169170184e-01,4.171673952305344768e-01,0.000000000000000000e+00
-4.578947759169170184e-01,4.171673952305344768e-01,0.000000000000000000e+00
-4.578947759169170184e-01,4.171673952305344768e-01,0.000000000000000000e+00
-4.578947759169170184e-01,4.171673952305344768e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.528192002926298976e+00,1.045480602174646279e-01,0.000000000000000000e+00
-1.528192002926298976e+00,1.045480602174646279e-01,0.000000000000000000e+00
-1.529880168899498516e+00,1.064417664366254651e-01,0.000000000000000000e+00
-1.528192002926298976e+00,1.045480602174646279e-01,0.000000000000000000e+00
-3.955713882761449640e-01,4.668659114226676454e-01,0.000000000000000000e+00
-5.173043428368235830e-01,4.400891309249557182e-01,0.000000000000000000e+00
-5.321509531764808676e-01,4.361889978783517474e-01,0.000000000000000000e+00
-5.131186162457370692e-01,4.575833693305331740e-01,0.000000000000000000e+00
-7.176179546158142353e-01,5.528886436341139410e-01,0.000000000000000000e+00
-7.176179546158142353e-01,5.528886436341139410e-01,0.000000000000000000e+00
-7.176179546158142353e-01,5.528886436341139410e-01,0.000000000000000000e+00
-5.321509531764808676e-01,4.361889978783517474e-01,0.000000000000000000e+00
-5.053484276567575817e-01,4.503523423091558842e-01,0.000000000000000000e+00
-3.813260425296811640e-01,4.955983944740959268e-01,0.000000000000000000e+00
-4.758633370289322984e-01,4.969566778039106736e-01,0.000000000000000000e+00
-4.758633370289322984e-01,4.969566778039106736e-01,0.000000000000000000e+00
-4.758633370289322984e-01,4.969566778039106736e-01,0.000000000000000000e+00
-4.758633370289322984e-01,4.969566778039106736e-01,0.000000000000000000e+00
-4.758633370289322984e-01,4.969566778039106736e-01,0.000000000000000000e+00
-4.758633370289322984e-01,4.969566778039106736e-01,0.000000000000000000e+00
-3.774178226739147157e-01,4.981458802213003523e-01,0.000000000000000000e+00
-6.865372002598961743e-01,4.814237779824638297e-01,0.000000000000000000e+00
-5.173043428368235830e-01,4.400891309249557182e-01,0.000000000000000000e+00
-4.670756237437775904e-01,4.238799074538087130e-01,0.000000000000000000e+00
-4.670756237437775904e-01,4.238799074538087130e-01,0.000000000000000000e+00
-5.053484276567575817e-01,4.503523423091558842e-01,0.000000000000000000e+00
-4.670756237437775904e-01,4.238799074538087130e-01,0.000000000000000000e+00
-3.774178226739147157e-01,4.981458802213003523e-01,0.000000000000000000e+00
-4.670756237437775904e-01,4.238799074538087130e-01,0.000000000000000000e+00
-4.670756237437775904e-01,4.238799074538087130e-01,0.000000000000000000e+00
-1.528192002926298976e+00,1.045480602174646279e-01,0.000000000000000000e+00
-4.670756237437775904e-01,4.238799074538087130e-01,0.000000000000000000e+00
-4.670756237437775904e-01,4.238799074538087130e-01,0.000000000000000000e+00
-4.670756237437775904e-01,4.238799074538087130e-01,0.000000000000000000e+00
-3.774178226739147157e-01,4.981458802213003523e-01,0.000000000000000000e+00
-5.989144485823852948e-01,4.410979803690932011e-01,0.000000000000000000e+00
-1.597600399373813873e-01,-1.056395300675340598e+00,0.000000000000000000e+00
-6.408179656158116133e-01,5.068479111807754345e-01,0.000000000000000000e+00
-5.310178006739215695e-01,4.416277672280233824e-01,0.000000000000000000e+00
-5.310178006739215695e-01,4.416277672280233824e-01,0.000000000000000000e+00
-3.774178226739147157e-01,4.981458802213003523e-01,0.000000000000000000e+00
-1.528192002926298976e+00,1.045480602174646279e-01,0.000000000000000000e+00
-1.528192002926298976e+00,1.045480602174646279e-01,0.000000000000000000e+00
-1.529880168899498516e+00,1.064417664366254651e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.597600399373813873e-01,-1.056395300675340598e+00,0.000000000000000000e+00
-5.622141828362238192e-01,4.535254274323320955e-01,0.000000000000000000e+00
-1.597600399373813873e-01,-1.056395300675340598e+00,0.000000000000000000e+00
-7.176179546158142353e-01,5.528886436341139410e-01,0.000000000000000000e+00
-7.176179546158142353e-01,5.528886436341139410e-01,0.000000000000000000e+00
-7.176179546158142353e-01,5.528886436341139410e-01,0.000000000000000000e+00
-3.813260425296811640e-01,4.955983944740959268e-01,0.000000000000000000e+00
-5.164255715083084786e-01,4.402976640502796468e-01,0.000000000000000000e+00
-6.408179656158116133e-01,5.068479111807754345e-01,0.000000000000000000e+00
-5.053484276567575817e-01,4.503523423091558842e-01,0.000000000000000000e+00
-5.053484276567575817e-01,4.503523423091558842e-01,0.000000000000000000e+00
-5.053484276567575817e-01,4.503523423091558842e-01,0.000000000000000000e+00
-5.053484276567575817e-01,4.503523423091558842e-01,0.000000000000000000e+00
-5.053484276567575817e-01,4.503523423091558842e-01,0.000000000000000000e+00
-5.053484276567575817e-01,4.503523423091558842e-01,0.000000000000000000e+00
-5.053484276567575817e-01,4.503523423091558842e-01,0.000000000000000000e+00
-5.053484276567575817e-01,4.503523423091558842e-01,0.000000000000000000e+00
-6.408179656158116133e-01,5.068479111807754345e-01,0.000000000000000000e+00
-5.310178006739215695e-01,4.416277672280233824e-01,0.000000000000000000e+00
-5.310178006739215695e-01,4.416277672280233824e-01,0.000000000000000000e+00
-6.408179656158116133e-01,5.068479111807754345e-01,0.000000000000000000e+00
-8.878914622963395287e-01,4.145353690271179614e-01,0.000000000000000000e+00
-1.000975456939525055e+00,3.872795259442018412e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.344945413083821872e-01,4.234797492944022967e-01,0.000000000000000000e+00
-8.826650854478003128e-01,3.865919302336729424e-01,0.000000000000000000e+00
-8.554694253863711628e-01,3.608634513929966370e-01,0.000000000000000000e+00
-8.554694253863711628e-01,3.608634513929966370e-01,0.000000000000000000e+00
-8.554694253863711628e-01,3.608634513929966370e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.554694253863711628e-01,3.608634513929966370e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.522239403646789224e-01,4.339965820472405089e-01,0.000000000000000000e+00
-5.522239403646789224e-01,4.339965820472405089e-01,0.000000000000000000e+00
-5.522239403646789224e-01,4.339965820472405089e-01,0.000000000000000000e+00
-8.554694253863711628e-01,3.608634513929966370e-01,0.000000000000000000e+00
-1.489202306613739868e+00,-1.802943889336031891e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.154760439429745267e+00,3.437750071772390781e-01,0.000000000000000000e+00
-1.138919429955188800e+00,4.017753961694417453e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.154852941674852085e+00,3.437919152684813517e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.415658900196185455e-01,3.727498395364766126e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.904352740367798003e-01,3.892352284979181953e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.000975456939525055e+00,3.872795259442018412e-01,0.000000000000000000e+00
-1.000975456939525055e+00,3.872795259442018412e-01,0.000000000000000000e+00
-1.000975456939525055e+00,3.872795259442018412e-01,0.000000000000000000e+00
-1.000975456939525055e+00,3.872795259442018412e-01,0.000000000000000000e+00
-1.000975456939525055e+00,3.872795259442018412e-01,0.000000000000000000e+00
-1.000975456939525055e+00,3.872795259442018412e-01,0.000000000000000000e+00
-1.000975456939525055e+00,3.872795259442018412e-01,0.000000000000000000e+00
-1.035733175538442907e+00,3.518345306694993235e-01,0.000000000000000000e+00
-9.983391429539780759e-01,3.602434880474375545e-01,0.000000000000000000e+00
-9.983391429539780759e-01,3.602434880474375545e-01,0.000000000000000000e+00
-9.415658900196185455e-01,3.727498395364766126e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.725129640473179293e-01,3.882094709625392159e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.782943543664988306e-01,3.529899169044036777e-01,0.000000000000000000e+00
-5.522239403646789224e-01,4.339965820472405089e-01,0.000000000000000000e+00
-8.477454879199449733e-01,3.600180468308714077e-01,0.000000000000000000e+00
-9.006798976823688907e-01,3.686749895470332605e-01,0.000000000000000000e+00
-9.006798976823688907e-01,3.686749895470332605e-01,0.000000000000000000e+00
-8.444847837799269730e-01,3.856394410936789807e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.154737313868467785e+00,3.437919152684813517e-01,0.000000000000000000e+00
-1.154783564991021194e+00,3.437693711468247093e-01,0.000000000000000000e+00
-1.154760439429745267e+00,3.437862792380677601e-01,0.000000000000000000e+00
-9.415658900196185455e-01,3.727498395364766126e-01,0.000000000000000000e+00
-8.667778248506904371e-01,3.880178459284575609e-01,0.000000000000000000e+00
-8.554694253863711628e-01,3.608634513929966370e-01,0.000000000000000000e+00
-8.554694253863711628e-01,3.608634513929966370e-01,0.000000000000000000e+00
-8.554694253863711628e-01,3.608634513929966370e-01,0.000000000000000000e+00
-8.554694253863711628e-01,3.608634513929966370e-01,0.000000000000000000e+00
-8.554694253863711628e-01,3.608634513929966370e-01,0.000000000000000000e+00
-8.725129640473179293e-01,3.882094709625392159e-01,0.000000000000000000e+00
-8.554694253863711628e-01,3.608634513929966370e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.554694253863711628e-01,3.608634513929966370e-01,0.000000000000000000e+00
-8.554694253863711628e-01,3.608634513929966370e-01,0.000000000000000000e+00
-7.916197507013339463e-01,3.844333305850470284e-01,0.000000000000000000e+00
-9.415658900196185455e-01,3.727498395364766126e-01,0.000000000000000000e+00
-8.826650854478003128e-01,3.865919302336729424e-01,0.000000000000000000e+00
-8.826650854478003128e-01,3.865919302336729424e-01,0.000000000000000000e+00
-8.826650854478003128e-01,3.865919302336729424e-01,0.000000000000000000e+00
-8.826650854478003128e-01,3.865919302336729424e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.792425023788448257e-01,3.744011964478282106e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.792425023788448257e-01,3.744011964478282106e-01,0.000000000000000000e+00
-8.618058291761938605e-01,3.881643827192259866e-01,0.000000000000000000e+00
-8.618289547374713422e-01,3.881474746279837129e-01,0.000000000000000000e+00
-8.618058291761938605e-01,3.881643827192259866e-01,0.000000000000000000e+00
-8.618289547374713422e-01,3.881531106583980262e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.009185031192762150e+00,3.456912575180565161e-01,0.000000000000000000e+00
-1.009185031192762150e+00,3.456912575180565161e-01,0.000000000000000000e+00
-1.009185031192762150e+00,3.456912575180565161e-01,0.000000000000000000e+00
-1.009185031192762150e+00,3.456912575180565161e-01,0.000000000000000000e+00
-1.009185031192762150e+00,3.456912575180565161e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.009185031192762150e+00,3.456912575180565161e-01,0.000000000000000000e+00
-9.415658900196185455e-01,3.727498395364766126e-01,0.000000000000000000e+00
-9.224410508437663747e-01,4.129347363894947942e-01,0.000000000000000000e+00
-8.294300433887789037e-01,3.889534269772100261e-01,0.000000000000000000e+00
-8.545444029353026494e-01,3.635800180526252423e-01,0.000000000000000000e+00
-1.008953775579995549e+00,3.838979076957009240e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.241342898564089081e-01,3.872344377008886118e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.415658900196185455e-01,3.727498395364766126e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.007080962830878113e-01,3.909260376221686539e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.984107592737399006e-01,4.449981134156963947e-01,0.000000000000000000e+00
-9.415658900196185455e-01,3.727498395364766126e-01,0.000000000000000000e+00
-8.616670758085337445e-01,3.880347540197006118e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.574119725336164510e-01,3.624697200610341730e-01,0.000000000000000000e+00
-8.554694253863711628e-01,3.608634513929966370e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.554694253863711628e-01,3.608634513929966370e-01,0.000000000000000000e+00
-8.554694253863711628e-01,3.608634513929966370e-01,0.000000000000000000e+00
-8.826650854478003128e-01,3.865919302336729424e-01,0.000000000000000000e+00
-8.826650854478003128e-01,3.865919302336729424e-01,0.000000000000000000e+00
-8.826650854478003128e-01,3.865919302336729424e-01,0.000000000000000000e+00
-8.826650854478003128e-01,3.865919302336729424e-01,0.000000000000000000e+00
-1.154852941674852085e+00,3.437919152684813517e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.154852941674852085e+00,3.437919152684813517e-01,0.000000000000000000e+00
-1.154760439429745267e+00,3.437862792380677601e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.154783564991021194e+00,3.437806432076534469e-01,0.000000000000000000e+00
-1.154783564991021194e+00,3.437693711468247093e-01,0.000000000000000000e+00
-1.154783564991021194e+00,3.437693711468247093e-01,0.000000000000000000e+00
-1.154737313868467785e+00,3.437919152684813517e-01,0.000000000000000000e+00
-1.154760439429745267e+00,3.437862792380677601e-01,0.000000000000000000e+00
-9.415658900196185455e-01,3.727498395364766126e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.551456675284977438e-01,4.173815643862727742e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.138919429955188800e+00,4.017753961694417453e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.415658900196185455e-01,3.727498395364766126e-01,0.000000000000000000e+00
-8.574119725336164510e-01,3.624697200610341730e-01,0.000000000000000000e+00
-8.574119725336164510e-01,3.624697200610341730e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.927658826862879593e-01,4.419941092049444187e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.415658900196185455e-01,3.727498395364766126e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.415658900196185455e-01,3.727498395364766126e-01,0.000000000000000000e+00
-8.568569590629747657e-01,3.631460437107343342e-01,0.000000000000000000e+00
-8.568569590629747657e-01,3.631460437107343342e-01,0.000000000000000000e+00
-8.568569590629747657e-01,3.631460437107343342e-01,0.000000000000000000e+00
