# year,price,cluster
-1.049996997042173669e-01,-9.781004979469945515e-03,1.000000000000000000e+00
6.534340502552489216e-01,-9.241145542618052142e-03,0.000000000000000000e+00
4.006228002687601264e-01,-9.793001855844432613e-03,0.000000000000000000e+00
1.478115502822713867e-01,-9.301129924490485895e-03,0.000000000000000000e+00
4.006228002687601264e-01,-8.222490769660403820e-03,0.000000000000000000e+00
-2.314053246974617506e-01,-9.661036215725079743e-03,1.000000000000000000e+00
-3.578109496907061482e-01,-9.900853774451065167e-03,1.000000000000000000e+00
-1.242650324643416848e+00,-9.960838156323498921e-03,1.000000000000000000e+00
-3.578109496907061482e-01,-9.301609799545465171e-03,1.000000000000000000e+00
-2.314053246974617506e-01,-1.016478505468976917e-02,1.000000000000000000e+00
1.478115502822713867e-01,-9.360994337599173529e-03,0.000000000000000000e+00
-2.314053246974617506e-01,-8.581797217076274006e-03,1.000000000000000000e+00
6.534340502552489216e-01,-8.101922162096814387e-03,0.000000000000000000e+00
1.478115502822713867e-01,-9.061672272055735361e-03,0.000000000000000000e+00
1.478115502822713867e-01,-9.061672272055735361e-03,0.000000000000000000e+00
-3.578109496907061482e-01,-1.002094250695967532e-02,1.000000000000000000e+00
-8.634334496636836276e-01,-9.540947483216471320e-03,1.000000000000000000e+00
1.478115502822713867e-01,-9.301129924490485895e-03,0.000000000000000000e+00
-2.314053246974617506e-01,-8.341379814531564921e-03,1.000000000000000000e+00
7.798396752484932914e-01,-8.581797217076274006e-03,0.000000000000000000e+00
2.140592528902700645e-02,-8.941703508310869589e-03,0.000000000000000000e+00
6.534340502552489216e-01,-7.982553242170674010e-03,0.000000000000000000e+00
7.798396752484932914e-01,-9.061672272055735361e-03,0.000000000000000000e+00
-2.314053246974617506e-01,-8.821734744566003816e-03,1.000000000000000000e+00
-4.842165746839505180e-01,-9.901453618269790563e-03,1.000000000000000000e+00
-1.049996997042173669e-01,-9.541547327035194981e-03,1.000000000000000000e+00
2.140592528902700645e-02,-8.821734744566003816e-03,0.000000000000000000e+00
5.270284252620045518e-01,-9.181641035800599399e-03,0.000000000000000000e+00
2.140592528902700645e-02,-9.684909999710307818e-03,0.000000000000000000e+00
-1.049996997042173669e-01,-8.821734744566003816e-03,1.000000000000000000e+00
1.478115502822713867e-01,-9.421578563290329209e-03,0.000000000000000000e+00
-1.049996997042173669e-01,-8.821734744566003816e-03,1.000000000000000000e+00
9.062453002417376613e-01,-4.982134460911598860e-03,0.000000000000000000e+00
2.742171752755157565e-01,-8.461828453331409969e-03,0.000000000000000000e+00
5.270284252620045518e-01,-8.821734744566003816e-03,0.000000000000000000e+00
6.534340502552489216e-01,-8.461828453331409969e-03,0.000000000000000000e+00
4.006228002687601264e-01,-9.181641035800599399e-03,0.000000000000000000e+00
-1.049996997042173669e-01,-9.546945921403713134e-03,1.000000000000000000e+00
5.270284252620045518e-01,-8.341859689586544196e-03,0.000000000000000000e+00
4.006228002687601264e-01,-8.581797217076274006e-03,0.000000000000000000e+00
5.270284252620045518e-01,-8.401844071458976215e-03,0.000000000000000000e+00
4.006228002687601264e-01,-8.881119282619712174e-03,0.000000000000000000e+00
5.270284252620045518e-01,-7.517194407604342252e-03,0.000000000000000000e+00
5.270284252620045518e-01,-7.621447263298630238e-03,0.000000000000000000e+00
1.478115502822713867e-01,-8.222490769660403820e-03,0.000000000000000000e+00
9.062453002417376613e-01,-8.343299314751482024e-03,0.000000000000000000e+00
2.140592528902700645e-02,-8.702725730931098330e-03,0.000000000000000000e+00
2.742171752755157565e-01,-9.720900628833767376e-03,0.000000000000000000e+00
-3.578109496907061482e-01,-9.721500472652492772e-03,1.000000000000000000e+00
-2.127489699596127437e+00,-9.960838156323498921e-03,1.000000000000000000e+00
2.742171752755157565e-01,-9.421578563290329209e-03,0.000000000000000000e+00
6.534340502552489216e-01,-7.633444139673116469e-03,0.000000000000000000e+00
-7.370278246704392577e-01,-1.020077568381322873e-02,1.000000000000000000e+00
9.062453002417376613e-01,-8.341859689586544196e-03,0.000000000000000000e+00
9.062453002417376613e-01,-7.502078343372488994e-03,0.000000000000000000e+00
-8.634334496636836276e-01,-9.781484854524924791e-03,1.000000000000000000e+00
-1.495461574629905588e+00,-1.026076006568566075e-02,1.000000000000000000e+00
2.140592528902700645e-02,-9.720900628833767376e-03,0.000000000000000000e+00
-1.049996997042173669e-01,-9.546945921403713134e-03,1.000000000000000000e+00
-1.049996997042173669e-01,-9.985431752891195042e-03,1.000000000000000000e+00
1.478115502822713867e-01,-8.221890925841680159e-03,0.000000000000000000e+00
-3.578109496907061482e-01,-1.008080692006836296e-02,1.000000000000000000e+00
-1.495461574629905588e+00,-1.008080692006836296e-02,1.000000000000000000e+00
4.006228002687601264e-01,-8.102522005915538048e-03,0.000000000000000000e+00
1.478115502822713867e-01,-9.181641035800599399e-03,0.000000000000000000e+00
9.062453002417376613e-01,-6.313787738479600779e-03,0.000000000000000000e+00
1.032650925234982031e+00,-7.273537848438521754e-03,0.000000000000000000e+00
6.534340502552489216e-01,-6.553725265969331457e-03,0.000000000000000000e+00
-3.770762824508304245e+00,-7.513475375928251564e-03,2.000000000000000000e+00
2.742171752755157565e-01,-5.833912683500141159e-03,0.000000000000000000e+00
7.798396752484932914e-01,-5.713943919755276254e-03,0.000000000000000000e+00
-8.634334496636836276e-01,-1.020137552763195239e-02,1.000000000000000000e+00
5.270284252620045518e-01,-6.793662793459061267e-03,0.000000000000000000e+00
7.798396752484932914e-01,-5.521993897763492233e-03,0.000000000000000000e+00
1.478115502822713867e-01,-7.753412903417981374e-03,0.000000000000000000e+00
9.062453002417376613e-01,-7.393506612183386659e-03,0.000000000000000000e+00
4.006228002687601264e-01,-9.552944359590956683e-03,0.000000000000000000e+00
-2.314053246974617506e-01,-1.006940988751260126e-02,1.000000000000000000e+00
-3.578109496907061482e-01,-1.015278817831528207e-02,1.000000000000000000e+00
-3.391545949528571136e+00,-9.900853774451065167e-03,2.000000000000000000e+00
-3.391545949528571136e+00,-9.900853774451065167e-03,2.000000000000000000e+00
-4.842165746839505180e-01,-1.002082253819593094e-02,1.000000000000000000e+00
1.032650925234982031e+00,-8.341859689586544196e-03,0.000000000000000000e+00
9.062453002417376613e-01,-8.371252036704036545e-03,0.000000000000000000e+00
9.062453002417376613e-01,-8.101922162096814387e-03,0.000000000000000000e+00
-6.106221996771948879e-01,-1.032074444755809277e-02,1.000000000000000000e+00
5.270284252620045518e-01,-8.353256722142305898e-03,0.000000000000000000e+00
6.534340502552489216e-01,-6.422959313487428511e-03,0.000000000000000000e+00
7.798396752484932914e-01,-6.542928077232293416e-03,0.000000000000000000e+00
-4.842165746839505180e-01,-9.960838156323498921e-03,1.000000000000000000e+00
-8.634334496636836276e-01,-9.241025573854307756e-03,1.000000000000000000e+00
6.534340502552489216e-01,-6.902834368466888131e-03,0.000000000000000000e+00
1.159056550228226401e+00,-7.562062725244921881e-03,0.000000000000000000e+00
5.270284252620045518e-01,-9.001208015128322332e-03,0.000000000000000000e+00
7.798396752484932914e-01,-7.622047107117353899e-03,0.000000000000000000e+00
-2.314053246974617506e-01,-9.661516090780059018e-03,1.000000000000000000e+00
9.062453002417376613e-01,-7.921969016479516595e-03,0.000000000000000000e+00
1.032650925234982031e+00,-7.682031488989786785e-03,0.000000000000000000e+00
7.798396752484932914e-01,-8.641781598948707760e-03,0.000000000000000000e+00
5.270284252620045518e-01,-7.770208530342262963e-03,0.000000000000000000e+00
9.062453002417376613e-01,-8.161906543969246405e-03,0.000000000000000000e+00
2.140592528902700645e-02,-1.020077568381322873e-02,0.000000000000000000e+00
1.032650925234982031e+00,-8.461828453331409969e-03,0.000000000000000000e+00
6.534340502552489216e-01,-5.342640595964918970e-03,0.000000000000000000e+00
6.534340502552489216e-01,-6.182421942178974172e-03,0.000000000000000000e+00
2.742171752755157565e-01,-8.581797217076274006e-03,0.000000000000000000e+00
-6.106221996771948879e-01,-9.421578563290329209e-03,1.000000000000000000e+00
-4.842165746839505180e-01,-9.422418344636543375e-03,1.000000000000000000e+00
2.140592528902700645e-02,-9.061672272055735361e-03,0.000000000000000000e+00
-1.049996997042173669e-01,-8.754552236868880927e-03,1.000000000000000000e+00
-6.106221996771948879e-01,-8.821734744566003816e-03,1.000000000000000000e+00
9.062453002417376613e-01,-7.742015870862219672e-03,0.000000000000000000e+00
5.270284252620045518e-01,-8.274677181889419572e-03,0.000000000000000000e+00
-2.314053246974617506e-01,-8.946502258860664081e-03,1.000000000000000000e+00
1.478115502822713867e-01,-9.360994337599173529e-03,0.000000000000000000e+00
-2.314053246974617506e-01,-9.852866268953120246e-03,1.000000000000000000e+00
5.270284252620045518e-01,-8.473225485887171671e-03,0.000000000000000000e+00
-9.898390746569279974e-01,-9.972835032697984284e-03,1.000000000000000000e+00
-1.748272824616394328e+00,-1.032074444755809277e-02,1.000000000000000000e+00
9.062453002417376613e-01,-8.461828453331409969e-03,0.000000000000000000e+00
-2.314053246974617506e-01,-1.016538489850849283e-02,1.000000000000000000e+00
-4.842165746839505180e-01,-1.014139114575952037e-02,1.000000000000000000e+00
-1.874678449609638697e+00,-1.032074444755809277e-02,1.000000000000000000e+00
2.140592528902700645e-02,-9.901453618269790563e-03,0.000000000000000000e+00
4.006228002687601264e-01,-9.181641035800599399e-03,0.000000000000000000e+00
2.742171752755157565e-01,-8.101922162096814387e-03,0.000000000000000000e+00
2.140592528902700645e-02,-8.701765980821139779e-03,0.000000000000000000e+00
7.798396752484932914e-01,-7.502078343372488994e-03,0.000000000000000000e+00
7.798396752484932914e-01,-7.022203288393029375e-03,0.000000000000000000e+00
6.534340502552489216e-01,-6.422359469668703982e-03,0.000000000000000000e+00
4.006228002687601264e-01,-8.701765980821139779e-03,0.000000000000000000e+00
6.534340502552489216e-01,-5.942484414689243495e-03,0.000000000000000000e+00
1.032650925234982031e+00,-7.622047107117353899e-03,0.000000000000000000e+00
6.534340502552489216e-01,-5.702546887199513685e-03,0.000000000000000000e+00
6.534340502552489216e-01,-6.302390705923839077e-03,0.000000000000000000e+00
5.270284252620045518e-01,-7.861984634607084577e-03,0.000000000000000000e+00
1.478115502822713867e-01,-9.181641035800599399e-03,0.000000000000000000e+00
-3.578109496907061482e-01,-9.181641035800599399e-03,1.000000000000000000e+00
2.140592528902700645e-02,-9.949321155003991099e-03,0.000000000000000000e+00
6.534340502552489216e-01,-9.349477336279665707e-03,0.000000000000000000e+00
2.742171752755157565e-01,-9.061552303291989241e-03,0.000000000000000000e+00
-4.842165746839505180e-01,-9.901333649506044443e-03,1.000000000000000000e+00
4.006228002687601264e-01,-9.373471089028638167e-03,0.000000000000000000e+00
1.478115502822713867e-01,-9.661396122016314633e-03,0.000000000000000000e+00
-1.049996997042173669e-01,-9.421458594526584823e-03,1.000000000000000000e+00
2.742171752755157565e-01,-9.421578563290329209e-03,0.000000000000000000e+00
9.062453002417376613e-01,-5.822515650944378590e-03,0.000000000000000000e+00
7.798396752484932914e-01,-8.341859689586544196e-03,0.000000000000000000e+00
-9.898390746569279974e-01,-9.301609799545465171e-03,1.000000000000000000e+00
2.742171752755157565e-01,-9.541547327035194981e-03,0.000000000000000000e+00
1.478115502822713867e-01,-8.581797217076274006e-03,0.000000000000000000e+00
2.140592528902700645e-02,-9.421578563290329209e-03,0.000000000000000000e+00
1.478115502822713867e-01,-8.821734744566003816e-03,0.000000000000000000e+00
-4.842165746839505180e-01,-1.020137552763195239e-02,1.000000000000000000e+00
2.742171752755157565e-01,-7.742615714680943333e-03,0.000000000000000000e+00
-1.874678449609638697e+00,-1.034473820030706696e-02,1.000000000000000000e+00
-4.842165746839505180e-01,-9.661516090780059018e-03,1.000000000000000000e+00
-7.370278246704392577e-01,-9.661516090780059018e-03,1.000000000000000000e+00
-1.049996997042173669e-01,-8.341859689586544196e-03,1.000000000000000000e+00
-4.842165746839505180e-01,-1.029675069480912031e-02,1.000000000000000000e+00
7.798396752484932914e-01,-8.845128653496252616e-03,0.000000000000000000e+00
-1.049996997042173669e-01,-8.342459533405269592e-03,1.000000000000000000e+00
-1.049996997042173669e-01,-8.462428297150133630e-03,1.000000000000000000e+00
-1.495461574629905588e+00,-8.942303352129593250e-03,1.000000000000000000e+00
-8.634334496636836276e-01,-9.912850650825552265e-03,1.000000000000000000e+00
5.270284252620045518e-01,-7.862584478425808238e-03,0.000000000000000000e+00
-1.242650324643416848e+00,-8.822334588384729212e-03,1.000000000000000000e+00
4.006228002687601264e-01,-8.462428297150133630e-03,0.000000000000000000e+00
6.534340502552489216e-01,-8.821734744566003816e-03,0.000000000000000000e+00
1.032650925234982031e+00,-4.382890486005997996e-03,0.000000000000000000e+00
-4.842165746839505180e-01,-7.262740659701483713e-03,1.000000000000000000e+00
-1.369055949636661218e+00,-8.942303352129593250e-03,1.000000000000000000e+00
-4.842165746839505180e-01,-8.102522005915538048e-03,1.000000000000000000e+00
-2.314053246974617506e-01,-9.242225261491756813e-03,1.000000000000000000e+00
4.006228002687601264e-01,-8.582397060894999402e-03,0.000000000000000000e+00
2.742171752755157565e-01,-8.102522005915538048e-03,0.000000000000000000e+00
2.140592528902700645e-02,-9.962037843960946243e-03,0.000000000000000000e+00
7.798396752484932914e-01,-7.502678187191213523e-03,0.000000000000000000e+00
1.478115502822713867e-01,-8.642381442767431421e-03,0.000000000000000000e+00
-1.049996997042173669e-01,-9.242225261491756813e-03,1.000000000000000000e+00
-1.369055949636661218e+00,-9.902053462088514224e-03,1.000000000000000000e+00
1.478115502822713867e-01,-8.222490769660403820e-03,0.000000000000000000e+00
-2.314053246974617506e-01,-8.522412679022565649e-03,1.000000000000000000e+00
-9.898390746569279974e-01,-9.542147170853918642e-03,1.000000000000000000e+00
-6.106221996771948879e-01,-8.582397060894999402e-03,1.000000000000000000e+00
-4.842165746839505180e-01,-9.422178407109054604e-03,1.000000000000000000e+00
6.534340502552489216e-01,-6.782865604722023226e-03,0.000000000000000000e+00
-8.634334496636836276e-01,-9.482162788981486623e-03,1.000000000000000000e+00
7.798396752484932914e-01,-8.342459533405269592e-03,0.000000000000000000e+00
4.006228002687601264e-01,-7.862584478425808238e-03,0.000000000000000000e+00
6.534340502552489216e-01,-7.622646950936078428e-03,0.000000000000000000e+00
6.534340502552489216e-01,-8.342459533405269592e-03,0.000000000000000000e+00
7.798396752484932914e-01,-8.342459533405269592e-03,0.000000000000000000e+00
1.478115502822713867e-01,-6.902834368466888131e-03,0.000000000000000000e+00
1.032650925234982031e+00,-7.742615714680943333e-03,0.000000000000000000e+00
6.534340502552489216e-01,-8.222490769660403820e-03,0.000000000000000000e+00
9.062453002417376613e-01,-5.462609359709783875e-03,0.000000000000000000e+00
6.534340502552489216e-01,-8.342459533405269592e-03,0.000000000000000000e+00
2.742171752755157565e-01,-8.582397060894999402e-03,0.000000000000000000e+00
-4.842165746839505180e-01,-7.262740659701483713e-03,1.000000000000000000e+00
5.270284252620045518e-01,-6.962818750339321017e-03,0.000000000000000000e+00
-1.049996997042173669e-01,-7.262740659701483713e-03,1.000000000000000000e+00
9.062453002417376613e-01,-3.903615274845262471e-03,0.000000000000000000e+00
-1.049996997042173669e-01,-7.922568860298241991e-03,1.000000000000000000e+00
-2.314053246974617506e-01,-8.462428297150133630e-03,1.000000000000000000e+00
2.742171752755157565e-01,-8.522412679022565649e-03,0.000000000000000000e+00
6.534340502552489216e-01,-7.502678187191213523e-03,0.000000000000000000e+00
5.270284252620045518e-01,-8.702365824639863440e-03,0.000000000000000000e+00
6.534340502552489216e-01,-7.981953398351948614e-03,0.000000000000000000e+00
7.798396752484932914e-01,-5.942484414689243495e-03,0.000000000000000000e+00
7.798396752484932914e-01,-7.622047107117353899e-03,0.000000000000000000e+00
7.798396752484932914e-01,-8.341859689586544196e-03,0.000000000000000000e+00
2.140592528902700645e-02,-9.870861583514849158e-03,0.000000000000000000e+00
5.270284252620045518e-01,-1.745775280067246715e-18,0.000000000000000000e+00
4.006228002687601264e-01,-1.745775280067246715e-18,0.000000000000000000e+00
4.006228002687601264e-01,-1.745775280067246715e-18,0.000000000000000000e+00
2.742171752755157565e-01,-1.745775280067246715e-18,0.000000000000000000e+00
2.140592528902700645e-02,-9.912850650825552265e-03,0.000000000000000000e+00
4.006228002687601264e-01,-8.821734744566003816e-03,0.000000000000000000e+00
-2.314053246974617506e-01,-1.745775280067246715e-18,1.000000000000000000e+00
-4.842165746839505180e-01,-1.745775280067246715e-18,1.000000000000000000e+00
-2.314053246974617506e-01,-9.745494225401465233e-03,1.000000000000000000e+00
5.270284252620045518e-01,-8.581797217076274006e-03,0.000000000000000000e+00
5.270284252620045518e-01,-8.701765980821139779e-03,0.000000000000000000e+00
-2.314053246974617506e-01,-9.421578563290329209e-03,1.000000000000000000e+00
-4.842165746839505180e-01,-9.924847527200039363e-03,1.000000000000000000e+00
7.798396752484932914e-01,-7.441494117681332447e-03,0.000000000000000000e+00
-4.842165746839505180e-01,-9.937444247393250121e-03,1.000000000000000000e+00
-1.495461574629905588e+00,-1.044083318006670293e-02,1.000000000000000000e+00
-2.001084074602883067e+00,-1.035673507668155233e-02,1.000000000000000000e+00
5.270284252620045518e-01,-1.015278817831528207e-02,0.000000000000000000e+00
4.006228002687601264e-01,-7.393506612183386659e-03,0.000000000000000000e+00
2.742171752755157565e-01,-9.241625417673031417e-03,0.000000000000000000e+00
1.478115502822713867e-01,-8.821254869511024541e-03,0.000000000000000000e+00
-1.369055949636661218e+00,-8.701286105766160503e-03,1.000000000000000000e+00
-3.578109496907061482e-01,-9.061192397000754351e-03,1.000000000000000000e+00
1.478115502822713867e-01,-8.461348578276430693e-03,0.000000000000000000e+00
-1.049996997042173669e-01,-7.861504759552105301e-03,1.000000000000000000e+00
-7.370278246704392577e-01,-9.865462989146331005e-03,1.000000000000000000e+00
-8.634334496636836276e-01,-1.002142238201465460e-02,1.000000000000000000e+00
5.270284252620045518e-01,-8.953100540866631291e-03,0.000000000000000000e+00
-2.127489699596127437e+00,-1.032074444755809277e-02,1.000000000000000000e+00
1.285462175221470771e+00,-1.032074444755809277e-02,0.000000000000000000e+00
1.032650925234982031e+00,-6.661697153339709264e-03,0.000000000000000000e+00
-2.314053246974617506e-01,-9.672913123335822455e-03,1.000000000000000000e+00
-7.370278246704392577e-01,-1.002082253819593094e-02,1.000000000000000000e+00
1.478115502822713867e-01,-1.026076006568566075e-02,0.000000000000000000e+00
-6.106221996771948879e-01,-1.002082253819593094e-02,1.000000000000000000e+00
1.478115502822713867e-01,-9.181641035800599399e-03,0.000000000000000000e+00
2.140592528902700645e-02,-9.541547327035194981e-03,0.000000000000000000e+00
6.534340502552489216e-01,-5.342640595964918970e-03,0.000000000000000000e+00
-4.529196574467770908e+00,-1.745775280067246715e-18,2.000000000000000000e+00
-6.106221996771948879e-01,-1.002082253819593094e-02,1.000000000000000000e+00
7.798396752484932914e-01,-7.982553242170674010e-03,0.000000000000000000e+00
-9.898390746569279974e-01,-9.600931865088903339e-03,1.000000000000000000e+00
-2.314053246974617506e-01,-9.783284385981097508e-03,1.000000000000000000e+00
5.270284252620045518e-01,-5.342640595964918970e-03,0.000000000000000000e+00
1.478115502822713867e-01,-9.750892819769985120e-03,0.000000000000000000e+00
1.032650925234982031e+00,-5.468007954078302896e-03,0.000000000000000000e+00
5.270284252620045518e-01,-8.342459533405269592e-03,0.000000000000000000e+00
7.798396752484932914e-01,-6.422359469668703982e-03,0.000000000000000000e+00
7.798396752484932914e-01,-8.821734744566003816e-03,0.000000000000000000e+00
1.032650925234982031e+00,-5.582578123454648780e-03,0.000000000000000000e+00
9.062453002417376613e-01,-7.502078343372488994e-03,0.000000000000000000e+00
7.798396752484932914e-01,-7.262140815882759184e-03,0.000000000000000000e+00
5.270284252620045518e-01,-8.461828453331409969e-03,0.000000000000000000e+00
7.798396752484932914e-01,-8.461828453331409969e-03,0.000000000000000000e+00
7.798396752484932914e-01,-7.262140815882759184e-03,0.000000000000000000e+00
9.062453002417376613e-01,-6.902234524648164470e-03,0.000000000000000000e+00
5.270284252620045518e-01,-8.341859689586544196e-03,0.000000000000000000e+00
6.534340502552489216e-01,-8.461828453331409969e-03,0.000000000000000000e+00
6.534340502552489216e-01,-5.102703068475188293e-03,0.000000000000000000e+00
9.062453002417376613e-01,-7.382109579627624089e-03,0.000000000000000000e+00
-4.842165746839505180e-01,-7.442693805318780637e-03,1.000000000000000000e+00
-4.842165746839505180e-01,-9.420978719471605548e-03,1.000000000000000000e+00
-4.842165746839505180e-01,-9.661516090780059018e-03,1.000000000000000000e+00
-1.748272824616394328e+00,-1.014079130194079498e-02,1.000000000000000000e+00
2.140592528902700645e-02,-9.900853774451065167e-03,0.000000000000000000e+00
-2.314053246974617506e-01,-8.881119282619712174e-03,1.000000000000000000e+00
1.478115502822713867e-01,-9.781004979469945515e-03,0.000000000000000000e+00
4.006228002687601264e-01,-9.600931865088903339e-03,0.000000000000000000e+00
-3.578109496907061482e-01,-1.017678193106425454e-02,1.000000000000000000e+00
-4.842165746839505180e-01,-9.901453618269790563e-03,1.000000000000000000e+00
1.478115502822713867e-01,-9.181641035800599399e-03,0.000000000000000000e+00
-4.842165746839505180e-01,-1.002142238201465460e-02,1.000000000000000000e+00
1.478115502822713867e-01,-8.941703508310869589e-03,0.000000000000000000e+00
-1.049996997042173669e-01,-9.661516090780059018e-03,1.000000000000000000e+00
6.534340502552489216e-01,-7.742015870862219672e-03,0.000000000000000000e+00
-2.314053246974617506e-01,-9.901453618269790563e-03,1.000000000000000000e+00
-2.314053246974617506e-01,-1.002142238201465460e-02,1.000000000000000000e+00
9.062453002417376613e-01,-8.701765980821139779e-03,0.000000000000000000e+00
-2.314053246974617506e-01,-9.061672272055735361e-03,1.000000000000000000e+00
2.140592528902700645e-02,-9.277016202977767315e-03,0.000000000000000000e+00
4.006228002687601264e-01,-1.014091127070454110e-02,0.000000000000000000e+00
-6.106221996771948879e-01,-9.690908437897551367e-03,1.000000000000000000e+00
-4.842165746839505180e-01,-1.745775280067246715e-18,1.000000000000000000e+00
5.270284252620045518e-01,-9.420978719471605548e-03,0.000000000000000000e+00
-4.842165746839505180e-01,-9.901453618269790563e-03,1.000000000000000000e+00
-4.842165746839505180e-01,-1.038072882943052652e-02,1.000000000000000000e+00
6.534340502552489216e-01,-1.745775280067246715e-18,0.000000000000000000e+00
1.159056550228226401e+00,-1.745775280067246715e-18,0.000000000000000000e+00
1.032650925234982031e+00,-1.745775280067246715e-18,0.000000000000000000e+00
1.032650925234982031e+00,-1.745775280067246715e-18,0.000000000000000000e+00
-9.898390746569279974e-01,-8.161306700150522744e-03,1.000000000000000000e+00
1.478115502822713867e-01,-9.360994337599173529e-03,0.000000000000000000e+00
-9.898390746569279974e-01,-1.026076006568566075e-02,1.000000000000000000e+00
-6.106221996771948879e-01,-8.474665111052109498e-03,1.000000000000000000e+00
2.140592528902700645e-02,-7.155008709858594676e-03,0.000000000000000000e+00
6.534340502552489216e-01,-6.955020780695904750e-03,0.000000000000000000e+00
2.742171752755157565e-01,-9.900853774451065167e-03,0.000000000000000000e+00
-1.748272824616394328e+00,-1.003281941457041630e-02,1.000000000000000000e+00
1.478115502822713867e-01,-6.542928077232293416e-03,0.000000000000000000e+00
-8.634334496636836276e-01,-1.044071321130295854e-02,1.000000000000000000e+00
2.140592528902700645e-02,-9.541547327035194981e-03,0.000000000000000000e+00
-2.314053246974617506e-01,-1.018278036925149808e-02,1.000000000000000000e+00
-1.049996997042173669e-01,-1.021277256018771409e-02,1.000000000000000000e+00
-6.106221996771948879e-01,-9.804878763455173590e-03,1.000000000000000000e+00
2.742171752755157565e-01,-9.600931865088903339e-03,0.000000000000000000e+00
-3.578109496907061482e-01,-9.930845965387281177e-03,1.000000000000000000e+00
-3.578109496907061482e-01,-9.990830347259714930e-03,1.000000000000000000e+00
6.534340502552489216e-01,-8.821134900747280155e-03,0.000000000000000000e+00
5.270284252620045518e-01,-9.690908437897551367e-03,0.000000000000000000e+00
-1.049996997042173669e-01,-9.702905314272038464e-03,1.000000000000000000e+00
4.006228002687601264e-01,-8.707164575189657932e-03,0.000000000000000000e+00
-1.049996997042173669e-01,-1.020677412200047054e-02,1.000000000000000000e+00
-4.842165746839505180e-01,-1.038072882943052652e-02,1.000000000000000000e+00
2.742171752755157565e-01,-8.845128653496252616e-03,0.000000000000000000e+00
4.006228002687601264e-01,-5.703146731018238214e-03,0.000000000000000000e+00
6.534340502552489216e-01,-8.581197373257550345e-03,0.000000000000000000e+00
7.798396752484932914e-01,-5.703146731018238214e-03,0.000000000000000000e+00
-1.049996997042173669e-01,-9.810877201642417139e-03,1.000000000000000000e+00
9.062453002417376613e-01,-8.641181755129982364e-03,0.000000000000000000e+00
7.798396752484932914e-01,-1.745775280067246715e-18,0.000000000000000000e+00
-1.495461574629905588e+00,-1.026076006568566075e-02,1.000000000000000000e+00
-2.314053246974617506e-01,-9.061672272055735361e-03,1.000000000000000000e+00
5.270284252620045518e-01,-9.781484854524924791e-03,0.000000000000000000e+00
2.140592528902700645e-02,-6.313787738479600779e-03,0.000000000000000000e+00
1.478115502822713867e-01,-1.745775280067246715e-18,0.000000000000000000e+00
9.062453002417376613e-01,-5.114100101030950862e-03,0.000000000000000000e+00
-2.314053246974617506e-01,-9.121056810109441984e-03,1.000000000000000000e+00
-2.314053246974617506e-01,-1.017678193106425454e-02,1.000000000000000000e+00
4.006228002687601264e-01,-1.745775280067246715e-18,0.000000000000000000e+00
1.478115502822713867e-01,-9.181161160745620123e-03,0.000000000000000000e+00
-8.634334496636836276e-01,-1.014079130194079498e-02,1.000000000000000000e+00
-2.314053246974617506e-01,-8.701286105766160503e-03,1.000000000000000000e+00
1.478115502822713867e-01,-8.221531019550445268e-03,0.000000000000000000e+00
2.140592528902700645e-02,-9.601171802616392109e-03,0.000000000000000000e+00
1.478115502822713867e-01,-9.901093711978555673e-03,0.000000000000000000e+00
-3.578109496907061482e-01,-9.781124948233689900e-03,1.000000000000000000e+00
-2.314053246974617506e-01,-9.901093711978555673e-03,1.000000000000000000e+00
6.534340502552489216e-01,-9.601171802616392109e-03,0.000000000000000000e+00
-1.116244699650172478e+00,-9.901453618269790563e-03,1.000000000000000000e+00
4.006228002687601264e-01,-9.301129924490485895e-03,0.000000000000000000e+00
6.534340502552489216e-01,-8.341859689586544196e-03,0.000000000000000000e+00
-1.116244699650172478e+00,-1.016538489850849283e-02,1.000000000000000000e+00
-2.314053246974617506e-01,-9.421098688235349933e-03,1.000000000000000000e+00
-7.370278246704392577e-01,-6.913631557203926171e-03,1.000000000000000000e+00
5.270284252620045518e-01,-7.981353554533224953e-03,0.000000000000000000e+00
-4.842165746839505180e-01,-1.002082253819593094e-02,1.000000000000000000e+00
-4.842165746839505180e-01,-1.035073663849430878e-02,1.000000000000000000e+00
-1.116244699650172478e+00,-1.015278817831528207e-02,1.000000000000000000e+00
9.062453002417376613e-01,-7.801400408915927162e-03,0.000000000000000000e+00
-3.578109496907061482e-01,-9.061192397000754351e-03,1.000000000000000000e+00
-2.314053246974617506e-01,-7.555464443238953803e-03,1.000000000000000000e+00
7.798396752484932914e-01,-6.902234524648164470e-03,0.000000000000000000e+00
-8.634334496636836276e-01,-9.421578563290329209e-03,1.000000000000000000e+00
9.062453002417376613e-01,-6.422359469668703982e-03,0.000000000000000000e+00
9.062453002417376613e-01,-7.742015870862219672e-03,0.000000000000000000e+00
-6.106221996771948879e-01,-1.014079130194079498e-02,1.000000000000000000e+00
6.534340502552489216e-01,-6.062453178434109267e-03,0.000000000000000000e+00
2.742171752755157565e-01,-1.745775280067246715e-18,0.000000000000000000e+00
2.742171752755157565e-01,-8.221291082022954763e-03,0.000000000000000000e+00
2.140592528902700645e-02,-9.588934988714416241e-03,0.000000000000000000e+00
-1.049996997042173669e-01,-1.745775280067246715e-18,1.000000000000000000e+00
